text,label
Morgen Abend schmeißt d Verein #FluchtnachVorn eine Geburtstagsparty für Michael Genner! Sparkassaplatz 3 in good ol' 15.Bezirk! Wer kommt?,0
"@andythebearr Mitglieder des Bundestages drohen nicht mit Krieg, sondern werben parlamentarisch für Ihre Inhalte.",0
@AndreZeven Ich beende gleich die Nachtschicht und wünsche ebenfalls einen (kalten) guten Morgen.,0
"@von_Steiner Huhhhhh, Fritz, Du jagst mir richtig Angst ein 😜",0
"@Neverends2017 Gleich = mit gleichwertig gemeint. Klar sind Frau und Mann nicht gleichgeformt, sondern unterschiedlich :)",0
@HugoMuellerVogg Ich hab ein Herz für die Bad Boys.,0
@welt Nur noch Geisteskranke Politiker in der Regierung!! Es muss ein Ende haben!!!,1
"@Reporter_Flash Muslimischer Antisemitismus muss dokumentiert, benannt und mit allen Mitteln des Rechtsstaats und der Zivilgesellschaft bekämpft werden. Gleichwohl: Mit vielen der abgebildeten Meinungen sind diese ""jungen Moslems"" doch bestens integriert. Die Darstellung scheint uns fragwürdig.",0
"Das Merkel-Regime wird alle Machtmittel einsetzen,um sich an d. Spitze dieser DIKTATUR zu halten. ""Denke ich an Deutschland in der Nacht...""",0
"@ForIrene @HMS_Sealord_HRO |LBR| Winter, was ist das? 😉😂😂",0
"@welt Hallo Deniz, du kannst dort verrecken!! |LBR| Bitte wörtlich übersetzen!!!!",1
@ndaktuell @PolizeiSachsen Es gibt auch einen Bestandsschutz!!! Aber das geht den Buntmenschen gegen den Strich!,1
"@Ralf_Stegner Immer rinn mit de Moslems. |LBR| Und atmen Sie mal tief durch Herr Stegner, sie wirken immer voll verspannt. Der atmende Rahmen der Grünen war doch ein guter Ansatz.  Soll ich Ihnen mal die Schultern massieren, damit das Hirn wieder O2 abbekommt?  😘",1
Super BVB kriegt aufs Maul 1:3,0
"@Varg_I_Veum Fakt ist auch, das dieser Bürgermeister über die Köpfe seiner Bürger hinweg entschieden hat, mehr Flüchtlinge als er muss und kann aufzunehmen. Bekommt dafür von Merkel sogar öffentlich einen Preis verliehen. Das da mal ein Bürger ausrastet war abzusehen.",0
"Es ist völlig falsch, jetzt neue Posten wie einen zusätzlichen Vize-Kanzler zu fordern.",0
@ndaktuell Ihr seit Saboteure am deutschen Volk!,1
"Von Storch führt CDU Nadine Schön rethorisch zum Thema #Alterfeststellung vor und zwingt sie, zuzugeben, dass die CDU |LBR| für |LBR| die Feststellung ist. Dennoch Antragsablehnung, weil AfD im Antrag |LBR| nicht |LBR| das Wort ""Hilfe"" erwähnt. |LBR| Kannste Dir nicht ausdenken. |LBR| @AfD @RolandTichy",0
@SoenkeRix @Ralf_Stegner Sollten Neuwahlen kommen....wird AfD mehr Punkte haben als SPD..!,0
"@jutta_ditfurth Ich glaube, wir Ezropäer werden es nie verstehen, weshalb die Türken einen so abtrünnigen Hass auf die Kurden ausüben.",0
@mortalhope1 Im Landkreis Mecklenburgische Seenplatte in der Nähe von Blankensee 😂😂😂,0
@BonkeKolja @na_presseportal |LBR| Und sofort Knüppel auf'n Kopp!,1
@MadFWagner @Palma07001 Wo er recht hat hat er recht!,0
@Varg_I_Veum @Magoorooma Sie denkt eben rational. Erst nach dem 3ten Anschlag rechnet es sich zeitlich und Mengenmäßig mit den Menschen zu reden. Man darf da nichts überstürzen :-),0
"Der Maas benimmt sich sehr undiszipliniert und kann nicht zuhören, |LBR| wenn Frau Weidel eine Frage beantworten soll. Er unterbricht sie |LBR| ständig. So geht das nicht.",0
"@tazgezwitscher Selbst Schuld,hat kein Gespür für Bürgerwillen!!!!!!!!",0
@dawoedmasta @Martin_Sellner Und ?? Ärgert dich das du Kernseifenloser?? Schön !,1
@HelalBeauty Bei mir gibt's heute Hot Dog. #vegan 🌭,0
@ainyrockstar Kroatien-Slowenien-Österreich-Tschechien-Polen bist Ostsee.....eine schöne Migranten/Moslem/Burka-freie Rundreise..!,1
"#Halbneger ( also zum Glück nicht ganzer) und ein gerügter Mitarbeiter - Wieviel Relativismus und Abgestumpftheit, bezahlt vom Steuerzahler, bedarf es eigentlich noch, um klar zu werden, das was nicht stimmt in unserem Land ?! Un’ welche Revolution noma‘ ?",1
@WELT_Politik @Awp2015Awp Genau😃😃 |LBR| Und beide sind fähiger...das wurmt Die Grünen....!,0
"Es steht fest, dass türkisch-österreichische Staatsbürger gegen die |LBR| FPÖ stimmen. Illegale müssen bestraft und dann abgeschoben |LBR| werden.",0
@shlomosapiens @KrahMax Der dumme deutsche hat sich entschieden....jetzt wird alles nur noch schlimmer....,1
@myrkwaldr Ich war 34 und kann den heutigen Dreck sehr gut beurteilen 😜,0
"Welcher SPD soll ich glauben,etwa der,die Begriffe wie sozial u. demokr. seit Jahren verraten hat,die mich üb. Gabriel als Pack bezeichnet?",0
"@Adrianohef @GuidoReil @WDR @drumheadberlin @Alice_Weidel @tagesschau @heuteshow @MartinSchulz Habe mit einer besonders ""guten"" Arbeitskollegin kurz über Migrantenkriminalität gesprochen.Sie sagt,sie lese schon gar keine Zeitungen/Berichte mehr. Ich sagte:das erklärt einiges...",0
@ER_Bayern Wir können die Frage spontan nicht beantworten. Die Kirche macht sich für Nächstenliebe stark - und die kennt keine Nationalität.,0
@undayou Es hätte noch viel mehr rauskommen können...Stichwort Plasma - Akte...,0
"Helmut Schmidt hatte allein mehr Verstand, als die gesamte Berliner Muschpoke zusammen 😜",1
"@GlaubeNichts Na, das ist aber schon grenzwertig in Anbetracht Schulz seiner ""Locken"". Könnte sich zu seinem Rachefeldzug entwickeln 😜",0
@info2099 @petpanther0 @AthinaMala @charlie_silve @ThomasGBauer @feldenfrizz @_macmike @NoHerrman @ellibisathide @Miquwarchar @MD_Franz Nicht öffentlich? Die Firma Rheinmetall hat schon ein öffentliches Werbevideo auf youtube,0
"Etwa 200-300 Personen bei ""Soli-Kundgebung"" für Ken #Jebsen. Hetze gegen Israel darf nicht fehlen. Evelyn Hecht-Galinski setzt am Ende dem ganzen die Krone auf (""Israel mordet genauso wie damals...""), ehe ""der große Meister"" (Fikentscher über #Jebsen) per Audiobotschaft spricht.",0
@SuperSitges2 Waren es Bullterrier oder doch nur Pudel..?,0
"@Europa_1492 @Sarastra Merkel ist schnell auf den ""Abschiebungszug"" aufgesprungen u. diese ""Schreihälse"" sind Produkt ihrer verfehlten Flüchtlingspolitik 😜",0
"#Phoenix |LBR| deMaiziere: ""wir wollen keine Anreize schaffen, dass diese(subsidiären) ""Schutzsuchenden"" |LBR| hierbleiben. Sie sollen zurück in ihre Heimat.""",0
@choolie211 @AchimW Sicher das Sie noch im Land ist?!,0
@sigiber @Joemino @nasanasal Sigi ich geb dir recht...allerdings wenn ich von solchen Urteilen nich selber schon mehrfach gelesen hätte würde ich es auch nicht glauben!,0
@Wilson20Erik Frag dich doch mal wer für die Armut mitverantwortlich ist.,0
Jetzt werden sich alle brav von Bundespräsidenten in die Pflicht nehmen lassen und noch einmal miteinander reden. Aber tatsächlich kursiert zwischen den Parteien schon ein Datum für Neuwahlen: 22.04.2018 |LBR| #JamaikaSondierung #Steinmeier,0
@AlexM7117 @keeprespect79 Solange der Blödelsender RTL die dummen deutschen weiterhin mit Hirnfutter versorgt bleibt alles wie es ist...!,0
"@noherrmann @Eddie_1412 Die ist nicht nur peinlich,hat einen Riss in der Schüssel, das Unfähigste, was mir diesbezüglich bisher begegnet ist",1
Entweder Deutscher oder Türke. Wer gerne türkisch leben möchte -Idee- ab in die Türkei. |LBR| Dort könnt Ihr Erdogan dienen.,1
@anna_IIna @GiKi56534206 Dieses Schwein darf nicht abgeschoben werden...noch nicht...der soll erst seine Strafe absitzen und deutscher Knast ist kein Urlaub. |LBR| Dafür bezahle ich gerne extra...!,1
Schleusern muß man das “Handwerk“ legen. |LBR| Welch eine Beleidigung deutscher Handwerker. |LBR| Menschenhandel ist kein Handwerk-&gt;sondern Verbrechen,0
"@SteinbachErika @krippmarie Sie haben aufgehört zu lesen...und zu denken..! |LBR| Die AfD mit in der Runde das ist schon gut, aber die Grünen das ist ein fataler Fehler.",0
"Wenn Saudi Arabien, Iran, Türkei und Katar unsere Verbündete im Kampf gegen den Terror sind, wer sind denn unsere Feinde?",0
Was zum Teufel läuft denn da beim TV durchschalten mit dem bescheuerten Schulz ?Der Blödmann will alle aus dem Parlament schmeißen ? IDIOT !,1
@BejuBinich @haitabu1 Wir haben Jerusalem vom Islam befreit und das heutige Banken System erfunden. Wer oder was sollte uns aufhalten. Merkel oder Maas etwa. Lachhaft,1
"@GoeringEckardt Wer nichts in einer Renten- oder Krankenversicherung einbezahlt hat, darf auch keine Leistungen über Sozialniveau erwarten!",0
"@welt Ich habe mal geträumt,ja ein Albtraum, ich wäre der SED-Stasi-Trulla auf Ohrfeigenabstand nahe gekommen und mit jedem Watschen wurde sie häßlicher und gruseliger. Erst als ich die Faust einsetzte bekam ihre Horrorfratze die Schönheit die sie verdient !",1
"@Korallenherz Ist das wirklich das produktivste was du hinzuzufügen hast, während wir ein Zimmer für eine geflüchtete Person suchen?",0
"Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schleimen, um diese später zu verraten. Heute macht sie es auch so 😜",1
@focusonline Wenn ich das Wort schon höre Transgender,1
"@anna_IIna @IsidorMeyer1 Ist aufgezeichnet, euch kann man wirklich alles erzählen ‼️",0
"@Ismailtipi In Berlin gibt es eine Ausstellung, in der Terroristen als Märtyrer dargestellt werden. Was ist ihr Statement dazu???",0
"@Amygdala712 @HolgerEwald1 Bei wem haben die die Umfrage gemacht, euch kann man jeden Scheiß erzählen ihr glaubt einfach alles was die Systemmedien euch weiß machen",1
"@MrElatan Vor allem Rechtspopulisten &amp; #AfD-Sympathisanten verteidigen #Gröning, kritisieren das »harte Urteil« &amp; feiern gleichzeitig die #Holocaust-Leugnerin #Haverbeck als »Heldin der Wahrheit«. Das Krankheitsbild lautet: Deutsch-nationaler #Antisemitismus NACH #Auschwitz in #Deutschland",0
@ilsegott Ich möchte ihn mal..für ne kurze Zeit....aber dieser Bayer ist wirklich ein Waschlappen,1
@SPIEGELONLINE Wo waren die bei der Demo gegen Terror??,0
"@DanielSeuffert Jede Staatsanwaltschaft kann s.g. ""hausintern"" Vorermittlungen einleiten. Allein mit Dummheit ist der BER nicht zu begründen",0
@roland783 @krippmarie Es gibt schon blöde Menschen...unverständlich das sich deutsche immer vordrängeln müssen....,0
@KokoLores20 @MiriamOzen Die Frage sei erlaubt...wie können Asylanten auf regulärem Weg in ihr Heimatland zurück ohne Spuren zu hinterlassen? |LBR| Märchenstunde?,1
"Pünktlich zum Wahlkampfauftakt ziehen sich unsere politi. Raubtiere Berlins d. Lammfell über, um weitere Jahre im gleichen Trott zu agieren😜",1
@FraukePetry @Tinimaus1110 Wir müssen zulegen und Merkel vernichten!!!,1
"@BMFSFJ Wie sehr die Denker im Land tatsächlich händeringend fehlen, beweist vor allem dies Ministerium täglich neu.",0
"@PicadoFogo @ShiawaseAi Maischberger um 22.45 Uhr, in der ARD!",0
"Es wird für d. NATO keine ""Position der Stärke"" mehr geben, es gab sie nie! Wir hatten Glück, dass kein ""Dorfpolitiker"" den ""Knopf"" drückte😜",0
Georg Restle treibt immer noch sein Unwesen gespickt mit Hetze u Fake News gegen die AFD in d ARD dieser Schweinejournalist gehört entsorgt,1
@Fraulein_Antje @123Lenchen Weist du ob sie überhaupt noch im Land ist?,0
"Seit Merkel wird immer offensichtlicher, das POLITIK nur noch zum Zweck der BEREICHERUNG der eigenen Konten, zum Raubrittertum verkommen ist !Man kann nur noch auf AfD hoffen, weil sie die einzigsten sind die Politik aus Befüchtungen heraus betreiben !",0
@maischberger @Die_Gruenen @CDU @spdde @ToniHofreiter Auch wenn es ihnen nicht gefällt. Herr Kubiki und die SPD sind in der Runde die einzigen mit Rückgrat. Die FDP hält Wahlversprechen. Und die SPD hält nicht den Steigbügel für Merkels Macht Erhalt. Grüne kriechen in jedes Bett. Hauptsache sie sind mit in der Regierung.,0
"Das Foto des Jahres finde ich pietätlos u. Ausdruck dafür, wie tief die von der Politik vorgelebte Hetze gegen RU in Medien verwurzelt ist 🤢",0
@Report_Antisem @littlewisehen @fr Dieser Hass auf Juden und Christen wird importiert...und alle jubeln und klatschen |LBR| Von AfD geht keine Gefahr aus....jede Partei hat in den eigenen Reihen Kleingeister. |LBR| AfD ist definitiv kein deutsches Problem,0
@Hartes_Geld @c_lindner Ja das ist das Ergebnis wenn blinde auf taube treffen....und das die nächsten 4 Jahre...holly shit,1
@DB_Info Täglich lese ich über Notarzteinsätze bei der DB aber ohne Hintergrundinformationen.🚇🚊Was macht ein Arzteinsatz erforderlich.,0
"@leoknauf @johannesdal Und, welche schließen diese Dinge aus? Keiner der Ausrichtungen. Weder die Sunniten, noch die Schiiten oder Wahabiten. ich beende das nun. Informieren sie sich einfach mal unabhängig zu manchen Religionen.",0
@rpo_politik @rponline Die bekommen auch kein Fahrverbot!! Wessen Brot ich esse dessen Lied ich spiele!! Das zeigt wie korrupt diese Regierung ist!!!,1
Ermittlungen gegen Täter: 6 Wochen - gegen Ermittler 9 Jahre. Opfer wurden als Lügner diffamiert.,0
@Beatrix_vStorch @krippmarie Niemals...die Deutschen lieben diesen Dreck....für deren Verbleib werden sie die anderen bekämpfen,0
In Deutschland wird wieder hartes Klopapier eingeführt. |LBR| Damit auch der letzte Arsch Rot wird |LBR| #spd #linke,1
Unsere Kirchenmänner sind nur vom Staat bezahlte Facharbeiter.Bei jeder Lohnerhöhung sind sie mit dabei.Wie wäre es wenn sie nur von dem leben müssten was im Klingelbeutel ist. Dann würde sich die Spreu vom Weizen trennen.Nur so erkennt man die berufenen!,0
"@gerhard_mangott @BSchmeitzner @EvgenyFeldman Vorbehalte gegen Nawalnij, die NYT, den Fotografen, der Fotos freigibt oder das Foto? Oder die Nawalnij-Kampagne?",0
Schröder macht sich zum russischen Söldner. #TVDuell,1
@Pxg96fcb Trotzdem kann mans ändern jeder ist selbst der Widerstand,1
@KaiserDesRap Vllt sind wir von der selben Mutter und wurden nur getrennt Bruder,0
@DanielFreyGER @Hartes_Geld Kleinstaat Tschechei läßt keine Moslems in Land. Die #EU schon. Also lieber Kleinstaat der Interessen seiner Bürger vertritt,0
@ArchangelBlue58 Habe auch gespendet für den Untergang der Verkrusteten Altparteien.Nieder mit den Fettbäuchigen Altmaiers!,1
"@machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Man lügt in D und verblödet die Massen. Ich sage doch, D ist das Nordkorea in Europa in Sachen Information und wenn man Beweise auf den Tisch legt, werdet ihr zu Mimimis.",0
"Tief betroffen über Morde v #LasVegas. Mein Mitgefühl,auch den Hinterbliebenen. Und Schande über all die #fake -newser, die Leid instrument.",0
@Carrera_73_RS @BonkeKolja @SPIEGELONLINE @DrDavidBerger |LBR| Nicht nur Linke Politiker decken die Antifantenbrut! 👎 😨 👎,1
@BonkeKolja Schiebt die Linken direkt mit ab! 👍 😂😂😂😂,1
Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl stammeln können |LBR| AFD,1
"#Dieselgipfel: Erster, kleiner Schritt. Weitere müssen folgen. Ende der Schummelei, Verbraucherinteressen wieder im Mittelpunkt stellen. (1)",0
"Für mich sitzen d. Populisten in d. CDU,die mit ihren einfachen Lösungen ein ganzes Land verraten,verkaufen u. d. Bürger vorsätzlich belügen",1
#Myanmar #Islamisierung: Aber irgendwie muss das globale #Dreckspack wohl von seiner krachenden Niederlage in #Syrien ablenken,1
"Antrag 31 wird aufgerufen: Es soll geklärt werden, wer als Geistlicher im Ehrenamt betrachtet wird und wer nicht - #aksynode16",0
"@simplart Hallo ""Bruder im Geiste"", ich habe Dich schon vermisst 😜 Und, selbstverständlich, sonst ""rutschen"" sie nicht und ein Pfeifchen 😜",0
@himbeerhans @stfries @AuswaertigesAmt 6. Wer das alles glaubt o verbreitet ist auf antiisraelische Hetze hereingefallen o selbst einer. Daher Frage: wann u wo hat Isr. angeheizt?,0
@MiriamOzen Deswegen bist du auch ein Freund von mir. Und hast den Ritterschlag bekommen.,0
"Der ""Heuschreckenschwarm"" aus dem ""Süden"" zieht erst weiter, wenn selbst der letzte Mülleimer leergefressen ist. 90% wollen arbeiten??? 😂😂😂",1
@KrahMax Kirche und Staat sind aus gutem Grund getrennt. Sie sollte neutral sein und sich nicht zu Politischen Statements hin reißen lassen. Der Makel des Verrates haftet seit dem 13 October anno 1307 an der Kirche und ist nicht vergessen.,1
Wahl der Rechnungsprüfer auf der #altkatholisch|en #Bistumssynode 2016 in Mainz - #aksynode16,0
"@HugoMuellerVogg @TheBorisBecker Das mag alles sein,. Möchte aber nicht wissen, wieviel Steuern unser Staat insgesamt aus dem Aufblühen des Tennis-Zirkus durch unsr ""Bobbele"" kassiert hat über die Jahre. Ich mag das Kratzen an unseren wenigen Helden nicht. #StandwithBoris",0
"@welt Richtige Entscheidung! Über die #UNESCO wurde #Antisemitismus weiter salonfähig gemacht. Wer öffentlich behauptet, dass #Juden keine geschichtliche Verbindung zur #Kotel, #HarHaBait &amp; generell zu #Jerusalem hätten, der will nicht nur #Israel schaden, sondern auch dem #Judentum!",0
"@zeitonline_stud @zeitonline Danke, dass ihr @FlchtlngWllkmmn verlinkt habt. Allerdings haben 286 Menschen vermittelt und nicht 80!",0
"@Titania0001 @Jala_varietas @blacknarga300 @damian_tamwood @AliCologne Wie oft man auch versucht es euch zu erklären wo die wahren Hintergründe liegen, es bleibt leider nichts hängen .",0
BRD einfach nur noch peinlich scheiß Zensurstaat,1
@sarahgxoxo @welt Hat einer gerufen Dumm -Deutsche bitte melden??,1
@TurkKick Die Film und Bild Beweise sind diesmal eindeutig.,0
Unser Zorn gibt uns die Kraft zum Widerstand.,0
@hab_mein_nick @FfFrauki Was für ein dummes dämliches Volk....Araber sind absolut das häßlichste und überflüssigste was es gibt...!!,1
"Kampf um #Groko wird auch am Buffet ausgetragen. SPD serviert vor entscheidenden #Sondierung-Stunden im Brandt-Haus das sozialdemokratischste aller Menus: Currywurst. Unionisten lästern, schmecke nicht. #megainfo #qualitätsjournalismus #BREAKING",0
@focusonline 2 deren Eltern Geschwister waren mehr nicht.,1
@ardmoma @WDRinvestigativ Ein Tropfen auf den heissen Stein!,0
"@DuHugonotte @bzberlin @focus_regional Man hört garnix von jüdischen Organisationen,wenn wir deutsche was falsches sagen wird in allen Gazetten ein Aufstand gemacht.",1
"Wir brauchen von den Ja-Wählern für das Sultanat nicht die türkischen |LBR| Pässe, sondern sie sollen die österreichischen Pässe zurückgeben.",1
@krippmarie @jouwatch Die dummen deutschen Wähler...mit FDP u den Grünen am Bord werden unsere Probleme nur noch größer... |LBR| Ich schäme mich für meine Landsleute..,1
@HPStauch @Margit030 So muss man mit dem Migrantenpack umgehen!,1
@anna_IIna Ohne Worte....das manche Menschen so dumm sind....noch dümmer sind wirklich nur Schafe...!,1
@weissrot ach ja? wo denn genau?,0
"@manu_mie Hier ist nichts in Ungarn, windstill, 7° C",0
"Zuviele Wähler haben sich ins Boxhorn jagen lassen. |LBR| Ähnlich dämlich wie die Franzosen, die gerade ein böses Erwachen haben.",1
@Mohrenpost @berlinliebich @didiereribon Bleigießen fällt dieses Silvester bei uns aus. Bin gerade schon geschmolzen.,0
@trolltrip Ich spreche schreibe und lese in 5 Sprachen...komm mir nicht mit ungebildet...du Troll,0
"@PolizeiHamburg @Margit030 Und nach Aufnahme der Personalien wahrscheinlich freigelassen ,wäre er ein deutscher Staatsbürger würde er eingebuchtet.",1
"Heute um 19:20 diskutiere ich mit Mouhanad Khorchide in 3sat Kulturzeit über unser Buch ""Ist der Islam noch zu retten?""",0
"@focusonline Sehe ich Kathrin Göring Eckart, Merkel, Gysi, Petry, Wagenknecht und all die anderen Wendehälse die uns heute regieren. Frage ich mich. War der Fall der Mauer ein Fehler.",1
"@China_Welt_News Die bayerische Labertrumpe ist wieder am Werk! Wenn Merkel sich räuspert, ist wieder Ruhe im Duckmäuser-Staat!",1
"Klare Ansage Seehofers für Sondierungen mit @spdde: „Unternehmer sind für uns keine Feindbilder, sondern Vorbilder.“ #CSUPT17",0
"Allein die Stimme der ZDF-Slomka bringt mich ""alten Mann"" zum ko***, ganz abgesehen von ihren hirnlosen Kommentaren &gt; unterste Schublade 😜",1
@Wurfschuh Nach heftigem Schneefall ist Paarshippen okay! 👍 😘,0
"Wenn der Islam in Europa wirklich eines Tages die Überhand gewinnt, dann werden die linksgrünen Bahnhofsklatscher die ersten sein die ihre Köpfe verlieren. Denn auch der Islam hasst Verräter.",1
"@ibikus31 Die einzige Alternative. Deutschland bzw Europa verlassen, bevor es zu spät ist.",0
@lawyerberlin @Kreuzritter1099 Die Tatsache das Kirchen Vertreter sich mehr und mehr auf die Seite Politischer Vertreter schlagen ist nicht hinnehmbar. Trennung muss sein.,0
"@faz_donalphonso Nein, aber in diesem Spiel sind sich alle s.g. ""Volksparteien"" einig. 🤢",0
"@Joemino @c_lindner Das war nicht seine erste Lüge....und sicherlich auch nicht seine letzte... |LBR| Aber egal, er steht da nich alleine im Raum, sind noch ein paar schlimmere Finger vor Ihm..!",0
"@RolandTichy @Westminster1000 Weil die zu Doof für den Sport sind. Bei denen ist der Sport. Ich stelle eine Ziege, auf ein Spielfeld, 22 Gottes Krieger und wer sie zuerst geschwängert hat, hat das Spiel gewonnen.",1
"Wir brauchen kein Schengen für alle, sondern effektiven Grenzschutz, keinen Euro für alle, sondern Haushaltsdisziplin in ganz Europa.",0
"@Dr_Mauz @aegidius @DieterSteffmann @JuedischeOnline Die Mär vom »unausweichlichen Dienst in #Auschwitz« ist längst geschichtswissenschaftlich widerlegt worden. Außerdem meldete #Groening sich FREIWILLIG zur SS &amp; unterstützte so ideologisch das deutsche NS-System! Er war genauso ein Teil des #Holocaust, wie jeder andere #Nazi auch!",0
"@Sedona_gr ""Sammelklagen"" gibt es in Deutschland nicht und grundsätzlich können nur Betroffene einen Fall durch die Instanzen klagen. Das kann natürlich passieren &amp; solche Vorhaben würden (und wurden) von uns auch unterstützt!",0
"@apdvng @GoeringEckardt Die Massen von dummen Kommentarem und deutschfeindlichen Äusserungen dieser Grünen Person sind keine Meinungen, sondern trauriges Gelaber!!",1
"Berichte vom Ringen der #GroKo heute Morgen live auf @N24 und @welt (kurz nach 9 u 10.30h). Höre, der @peteraltmaier schaut auch vorbei! #Sondierung",0
@JulianRoepcke @AuswaertigesAmt @sigmargabriel @RegSprecher Währenddessen: Bei #Nordstream2 geht es gegen die Kritik der EU voran.,0
"Zum vorherigen Retweet: Die ""Tolerant? Sind wir selber""-Filme haben wir im Sommer bei der Pride Night gezeigt. Sehenswert! ^ml",0
"Wir sollten alle Produkte boykottieren die mit Kopftücher, Burkas und ähnliches Werbung machen. Momentan tut dies die Firma #Braun für Frauen Rasierer.",1
Wegen antisemitischer Rufe von Fans wurde Energie Cottbus mit einer Geldstrafe und umfassenden Auflagen zur Prävention bedacht. Dieses Urteil des NOFV-Sportgerichts wurde nach einer Berufung nun aufgehoben. |LBR| Die Vorfälle bleiben für den Verein straffrei. |LBR| #svbfce @SVBabelsberg03,0
@Lexie_M_ @Westminster1000 Gesicht???? Was für ein Gesicht. Der hat nicht einmal einen Hals. Bei uns heißt so etwas Wutzekopp.,1
@nutellaklacks Danke für den Hinweis! Jetzt geht der Link wieder. :-),0
@VonSchwer @megaburschi @eva_leisner die die zu uns kommen und auf ihr Land so stolz sind z.b die Türken,0
Behzad Fallahzadeh vom @BBE_Info: Legale Einwanderung in EU ist die von Eliten.,0
"@Einzelfallinfos @DuHugonotte Wenn die Heimatgefühle zur Türkei so groß sind ,sollten sie zurück gehen",0
@BejuBinich Doch geht hin...es neigt sich dem Ende zu. Weihnachten wie wir es kennen wird es nicht mehr geben...!,0
"Am kommenden Dienstag, dem 12.9., soll die nächste Sammelabschiebung nach Afghanistan von Düsseldorf aus stattfinden. #Abschiebungenstoppen",0
@SpadeCarrier @SJW_MadBunny @petpanther0 @machtjanix23 @Steffmann45 @troll_putin @mastermikeg @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Vor allem Belege erträgt sie nicht.,0
@BILD Ja ist denn schon wieder Muttertag?,0
@DJanecek @FreierRadikaler @AnnasBackwelt @Alice_Weidel Ich weiß Dieter ich weiß...liegt wohl an deinen Kompromisse mit dem Fortschritt..!!,0
Gutmensch-Wahnsinn in Schweden: Hunderte radikale IS-Kämpfer erhalten neue Identitäten |LBR| Von Anonymous - 1. Juli 20174676 5,1
"Heute wieder ganztägig Sondierungsgespräche mit der Union - nachdem wir gestern bis kurz vor Mitternacht in der bayerischen Landesvertretung waren, ist heute das Konrad-Adenauer-Haus dran. Lese viel Falsches, was angeblich vereinbart sei. |LBR| Skepsis war, ist und bleibt begründet.",0
@BrittaDN @Iron_Spartan_ @OssiMarzahn76 @ibikus31 @Hartes_Geld Das kannst du sicher auch begründen oder?,0
@IAMMASCHO Hitler war auch nicht absolut böse sondern hat viel gutes auch gemacht,1
"@alteakademiemuc Oh. Leider können wir gerade nicht rekonstruieren, wie der Fehler passiert ist. Tatsächlich ist der 100. Geburtstag. Entschuldigung.",0
"@Martin_Hess_AfD Schickt unsere Verdeidigungsministerin als Stangengirl zur Truppenbetreuung an die Front ,aber selbst dort wird sie Versagen.Eine Verteidigungsministerin ist Ein Hohn an die Truppe.Rommel wache auf!",1
@BlondJedi @Boelscheline Hey Charr...du bist kein guter Boxer...im Ami-Land haut dich jeder Sparingspartner wech du Pfeife...! |LBR| @ManuelCharrr,1
"@petpanther0 @info2099 @machtjanix23 @mastermikeg @Steffmann45 @troll_putin @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Siehst Du, wir machen das seit 15 Jahren, aber es müssen immer erst Große kommen, damit man Gehör findet. Jetzt, wo Magaldi auf dem Markt ist, kommen die von damals an und sagen, da hattet ihr ja doch recht 🤯",0
Wie lange wollt ihr uns eigentlich noch verarschen? |LBR| #illner,1
@GabyUlm fröhlicher gruß aus dem heiligen stadtteil st.georg gaby 😇,0
@krippmarie Die leeren ihre Gefängnisse...sie schicken uns unbrauchbares widerliches Pack.,1
"@_hinck @spdbt @larsklingbeil melde dich doch, ich war noch da 😎",0
@66Freedom66 Merkels Vasallen dieLügenpresse und Medien werden das wohl nicht senden dürfen!! Aber dafür wir um so mehr!!! |LBR| TEILEN!!!,1
@AFDtrischi @VonErlenbach @66Freedom66 Kein Fischer Chor. Frag nochmal.,0
@jouwatch @krippmarie Schlimm genug in solch einer Position als unglaubwürdig zu gelten...und trotzdem weiter beschäftigt zu werden...! |LBR| @AnjaReschke1,1
@EstoyLimpia @KumaAndrea @Moni4950 @loriotfehlt Ja. Aber eine Islamisierung findet nicht statt. Wenn wir alle brav Blockflöte spielen 😘,0
"@Blooscr33n Oh, ich hatte schon eine Lesung in einem Gymnasium. Vor der gesamten Oberstufe in der Aula.",0
"Hallo Freunde,bin gerade aus einer poln. Gemeinde zurück.Sagte dort den Polen,""EU-Bürger sind glücklich, wie seit 6 Jahren nicht"" (ntv) 😂😂😂",0
"Merkel – Vollbeschäftigung bis 2025, ""das ist zu schaffen"" 😂😂😂 Das Lügen u. Betrügen geht auch zur BTW 2017 weiter 😂😂😂",1
